González
Benítez
Martínez
López
Giménez
Vera
Duarte
Ramírez
Villalba
Fernández
Gómez
Acosta
Rojas
Ortiz
Cáceres
Rodríguez
Ruiz
Núñez
Ayala
Báez
Galeano
Herrera
Franco
Torres
Cardozo
Quispe
Flores
Sánchez
Rodríguez
García
Rojas
González
Díaz
Chávez
Torres
Ramírez
Mendoza
Ramos
López
Castillo
Espinoza
Vásquez
Huamán
Pérez
Vargas
Gutiérrez
Fernández
Castro
Mamani
Ruíz
Romero
Martínez
Morales
Reyes
Salazar
Lin
Pinas
Wong
Chin
Mohan
Kalloe
Singh
Lie
van Dijk
Tjin
Kluivert
Հովհաննիսյան
Hovhannisyan
Հարությունյան
Harutyunyan
Սարգսյան
Sargsyan
Խաչատրյան
Khachatryan
Գրիգորյան
Grigoryan
Məmmədov
Mammadov
Əliyev
Aliyev
Hüseynov
Huseynov
Həsənov
Hasanov
Quliyev
Guliyev
İsmayılov
Ismayilov
Əhmədov
Ahmadov
Abdullayev
Abdullayev
Abbasov
Abbasov
Cəfərov
Jafarov
আক্তার
Akter
ইসলাম
Islam
খাতুন
Khatun
হোসেন
Hossain
রহমান
Rahman
Khmer
កូយ
Kuy
កឹម
Kem
កែប
Kep
កែវ
Keo
ខាត់
Khat
ខាយ
Khay
ខៀវ
Khiev
ខ្លូត
Khlot
គឹម
Kim
គួច
Kouch
កាំង
Kaing
ឃាង
Kheang
ឃិន
Khin
ឃីម
Khim
ចន្ទ
Chan
Chhan
Jan
ចាន់
Chan
ចាប
Chap
ចេង
Cheng
ចេន
Chen
Jen
ឆន
Chhorn
ឆាយ
ជា
Chea
ជាម
Cheam
ជិន
Chin
Jin
ជឹម
Chim
Choem
ជ័យ
Chey
Jey
Jay
ឈិត
Chhet
Chhit
ឈិន
ឈឹម
Chhim
Chhem
ញឹក
Nhek
ដួង
Duong
ឌិត
Dith
ឌិន
Din
ឌី
Dy
ឌុល
Dul
ឌួង
Duong
តក់
Tok
តាង
Tang
តាត
Tat
តូច
Toch
Touch
តាំង
Taing
ថន
Than
ទាវ
Teav
ទី
Ty
ទុំ
Tum
ទ្រី
Try
ទេព
Tep
ធី
Thy
នី
Ny
ប្រាក់
Prak
ប៉ាង
Pang
ប៉ុក
Pok
ប៊ុន
Bun
ប៉ែន
Pen
Ben
ផាន
Phan
ពិជ
Pech
ពេជ្រ
Pich
ភី
Phy
មា
Ma
មាន
Mean
មាស
Meas
មួយ
Muy
Muoy
មូល
Mul
មេង
Meng
ម៉ៅ
Mao
យស់
Yos
Yous
យុន
Yun
យូ
Yu
រស់
Ros
Rous
រួយ
Rouy
លិម
Lim
លី
Ly
លីវ
Liv
លឹម
Lim
វ៉ាង
Vang
វង្ស
Vong
ស
Sor
Sar
សង
Sang
សម
Sam
សរ
Sor
Sar
សាង
Sang
សាត
Sat
សាន
San
សាយ
Say
សិន
Sin
សឺន
Son
សុខ
Sok
សុង
Song
សុន
Son
ស៊ុយ
Suy
សូ
So
ស៊ូ
Su
សួន
Soun
សឿង
Seoung
សៀង
Sieng
Seang
សេង
Seng
សេន
Sen
សោម
Som
សៅ
Sao
ហាក៉
Hak
ហុង
Hong
ហ៊ុន
Hun
ហូ
Ho
Hu
ឡាយ
Lay
ឡុង
Long
អាង
Ang
Aang
អិម
Im
Yim
អុង
Ong
អ៊ុច
Uch
Ouch
អ៊ុយ
Uy
អៀម
Eam
Iem
Iam
អៀវ
Iv
Eav
Eaw
អ៊ុំ
Um
ឯក
Ek
Aek
ឱក
Ok
Aok
ឱម
Om
王
Wáng
Wong
李
Lǐ
Lee
张
Zhāng
Cheung
刘
Liú
Lau
陈
Chén
Chan
杨
Yáng
Yeung
黄
Huáng
Wong
赵
Zhào
Chiu
吴
Wú
Ng
周
Zhōu
Chow
徐
Xú
Tsui
孙
Sūn
Suen
马
Mǎ
Ma
朱
Zhū
Chu
胡
Hú
Woo
郭
Guō
Kwok
何
Hé
Ho
林
Lín
Lam
高
Gāo
Ko
罗
Luó
Law
張
劉
陳
楊
黃
趙
吳
孫
馬
羅
ბერიძე
Beridze
მამედოვი
Mamedov
კაპანაძე
Kapanadze
გელაშვილი
Gelashvili
ალიევი
Aliyev
მაისურაძე
Maisuradze
გიორგაძე
Giorgadze
ლომიძე
Lomidze
წიკლაური
Tsiklauri
ბოლქვაძე
Bolkvadze
კვარაცხელია
Kvaratskhelia
ნოზაძე
Nozadze
ხუციშვილი
Khutsishvili
შენგელია
Shengelia
აბულაძე
Abuladze
მიქელაძე
Mikeladze
ტაბატაძე
Tabatadze
მჭედლიშვილი
Mchedlishvili
ბაირამოვი
Bairamov
გოგოლაძე
Gogoladze
כהן
Cohen
לוי
"Levi
Levy"
מזרחי
"Mizrachi
Mizrahi"
פרץ
"Peretz
Perez"
ביטון
Biton
דהן
Dahan
אברהם
Avraham
פרידמן
Friedman
מלכה
"Malka
Malcah"
אזולאי
Azoulay
כץ
Katz
יוסף
Yosef
דוד
David
עמר
"Amar
Omer"
אוחיון
"Ohayon
Ochion"
חדד
"Hadad
Chadad"
גבאי
Gabai
בן דוד
Ben-David
אדרי
"Adrei
Edry
Edri
Adary"
לוין
Levin
טל
Tal
קליין
Klein
חן
"Chen
Khen"
שפירא
Shapira
חזן
"Chazan
Hazan"
משה
Moshe
אשכנזי
Ashkenazi
אוחנה
Ohana
סגל
"Segal
Segel"
גולן
Golan
Hangul
s
김
Kim
Gim
Ghim
리
이
Lee
Yi
Rhee
박
Park
Pak
Bak
최
Choi
Choe
Choy
Joy
정
Jeong
Chung
Cheong
Jung
Young
강
Kang
Gang
Ghang
조
Cho
Jo
Joe
윤
Yoon
Yun
Youn
장
Jang
Chang
림
임
Lim
Rim
Im
Rhim
한
Han
오
O
Oh
서
Seo
Suh
Seoh
신
Shin
Sin
권
Kwon
Gwon
Kuen
황
Hwang
Huang
안
Ahn
An
송
Song
류
유
Yoo
Yu
Ryu
Ryoo
전
Jeon
Jun
Chun
Cheon
홍
Hong
고
Ko
Koh
Go
Goh
문
Mun
Moon
Mon
Munn
량
양
Yang
Ryang
손
Son
Sohn
Sonn
Hangul
s
배
Bae
Bai
Pai
Pae
조
Jo
Cho
백
Baek
Paik
Pak
Bak
Bhak
Phak
허
Hur
Heo
Her
Hui
류
유
Yu
Yoo
Liu
Lau
Yau
남
Nam
Nan
Nham
심
Sim
Shim
Shen
로
노
No
Noh
Roh
정
Jeong
Jung
하
Ha
Hah
곽
Gwak
Kwak
Koak
성
Seong
Sung
Shong
Shung
차
Cha
주
Ju
Joo
Chu
Zhu
Zuu
Juu
Choo
우
Woo
U
구
Gu
Koo
Goo
신
Sin
Shin
임
Im
Yim
라
나
Na
Ra
La
전
Jeon
Jun
민
Min
유
Yu
Yoo
진
Jin
Jean
Chen
Jen
지
Ji
Jee
엄
Eom
Uhm
Um
金
李
朴
崔
鄭
姜
趙
尹
張
林
韓
吳
徐
申
權
黃
安
宋
柳
全
洪
高
文
梁
孫
Hanja
裵
曺
白
許
劉
南
沈
盧
丁
河
郭
成
車
朱
禹
具
辛
任
羅
田
閔
兪
陳
池
嚴
Santos
Reyes
Cruz
Bautista
Del Rosario
Gonzales
Ramos
Aquino
Garcia
De la Cruz
Lopez
Fernández
Mendoza
Morales
Marquez
Hernandez
Navarro
Sanchez
De los Reyes
De los Santos
Total Number
Perera
Fernando
de Silva
Bandara
Kumara
Dissanayake
Mohamed
Gamage
Liyanage
Jayasinghe
Ranasinghe
Herath
Weerasinghe
Peiris
Rathnayake
Wickramasinghe
Wijesinghe
Hettiarachchi
Nanayakkara
Ahamed
Rajapaksha
Mendis
Pathirana
Ekanayake
Gunasekara
Dias
Sampath
Amarasinghe
Ratnayake
Chathuranga
Senanayake
Samarasinghe
Lakmal
Munasinghe
Rodrigo
Seneviratne
Rathnayaka
Edirisinghe
Jayawardena
Fonseka
Sanjeewa
Gunawardana
Gunawardena
Karunaratne
Jayaweera
Jayasekara
Ranaweera
Jayawardana
Jayasuriya
Madusanka
Character
s
%
characters
Mandarin
Cantonese
Minnan
Other
Trad.
Simp.
Pinyin
Wade
Jyutping
HK
Other
POJ
Other
陳
陈
Chén
Ch'en
Can
Chan
Chun
Tân
Ting
林
Lín
Lin
Lam
Lam
Lum
Lîm
Lim
Liem
黃
黄
Huáng
Huang
Wong
Wong
Wang
Vang
Ng
"Eng
Ung
Wee
Oei
Ooi
Uy
Bong"
張
张
Zhāng
Chang1
Zoeng1
Cheung
"Chong
Cheong"
Tiu
"Teo
Teoh
Tio
Thio
Tiew"
Tiong
李
Lǐ
Li
Lei
"Lee
Li"
"Le
Lei"
Lí
"Lee
Lie
Dee"
王
Wáng
Wang
Wong
Wong
Vong
Ông
Heng
吳
吴
Wú
Wu
Ng
Ng
Ung
Eng
"Gô͘
Ngô͘"
Goh
Gouw
Woo
劉
刘
Liú
Liu
Lau
Lau
"Lao
Lou"
Lâu
"Low
Lao
Lauw"
蔡
Cài
